Col_0;Col_1;Col_2;Col_3;Col_4;Col_5;Col_6;Col_7;Col_8;Col_9
44.074362385483255;24.902489078591785;57.363524713523184;26.38654706393807;23.534970021374825;89.06642357891569;38.863299593625136;29.23092698926768;3.3920028517436696;2.9094697421714
1.4835478174821781;88.7765234367901;85.2828629691276;32.60472599130691;38.098737861939235;39.53145226464658;49.13416239909208;53.15868012007374;49.262604965449555;22.730358932572702
59.31449006733879;11.549501025252006;91.46738690303636;61.37237212825729;;3.712583219882537;4.582496350997111;16.704375750806864;62.99964834254715;
84.57454930170488;1.204749945713146;4.6184979240148305;63.9822061170223;8.861729655738582;73.51770961434595;28.129490763788034;66.80717497540702;92.3017396958321;67.93704468533934
56.633552623900265;66.1243270586292;5.883104412260797;51.314111538878414;58.34469864665021;93.4923039207593;5.38116760843349;55.85303991301161;27.614194192658026;40.74401634782132
63.39889565476129;22.390891597998554;12.636291530994326;97.15896591017737;23.705345072344265;42.4796376344403;5.513012644791193;;18.59845511972932;11.0031913929032
62.82677494882449;94.86398210896867;67.61628034089033;;14.49236280612103;25.27569908215419;14.575748966626023;87.76654208549168;23.031195453470442;44.25065723298274
;99.9843818416757;18.233265624674676;91.08763726008668;30.75703611507823;73.0908033223037;38.57788413247866;17.08161272045142;91.55450055234537;61.82657162393489
67.8523278939036;72.31754642455947;82.6701887080543;15.452679598659769;16.26723986647035;20.837608334266612;99.97741571962935;20.968040917440778;;48.34592886094915
85.66574423624398;49.2483079149829;58.919746197186704;76.25186816171174;15.095402798576806;;35.68244770318224;36.848649409562285;22.96330099261521;54.224329623109234
23.856416425865923;67.14738711498119;24.527491912921796;29.057756604942785;0.6017068199870135;31.950543308642988;48.12320453803004;78.92726038687789;27.333503403703563;32.42432904317719
46.71759785584949;42.74552139235869;25.093345366409824;99.63877966312418;93.77655729699165;18.956210667112916;65.47341739080821;12.85528655549555;60.02501774134821;
37.718887414395944;81.43853877044613;33.682570471733364;16.30428596006469;74.72443191866526;61.54269630212976;1.38048878895225;2.239831772371348;11.854148143904686;57.67856213348027
18.489134185006183;;31.992125974107775;94.89068570998806;68.84398366555918;61.17550895196947;34.724380777729024;;47.10171018185031;12.114162081465752
30.93874298459578;89.07523464470056;64.17500292959542;96.70798240500385;71.42779455949096;68.11974454442084;13.89222594445454;95.57048533018514;89.35015318588093;59.94693152878838
16.74333346856439;5.535762364134844;50.36948218420638;32.31764104645738;6.437500462662838;34.6565930505334;42.479736088908716;41.21158117625362;97.7111545378866;38.93694052183282
78.44597060898874;57.62406085492198;75.22262653877009;75.67623213298596;93.36049145994842;25.793032747106015;22.543744218435634;11.794834771535811;35.638693813373436;22.902407619186505
15.071334993476215;93.37844964496918;2.871245239272313;54.08752566134694;30.197688467136054;59.1232585591649;6.03615233258914;44.21794942562906;58.973252266496836;14.135038754712149
18.18273406395765;87.16772261236592;25.846940713477316;19.74882819314756;21.07174001354153;91.03228356515177;3.4210388423898896;9.712367119300058;6.50263020344336;0.7127249431922889
13.375752356749803;;;79.36092331193817;;23.921893941391215;77.02427332144967;69.0778492337612;90.73086893461773;72.38322495396973
84.66021017231108;58.22711281578644;35.715554941030646;88.5985920546065;47.107019262390004;91.6082088944089;;14.775113817961705;32.24567637297889;92.90627267225503
98.62621589811653;81.18612043372599;8.499806592465099;1.4714403963792866;67.76907093700252;30.115154591395143;75.29147226799068;10.066340217248992;50.98386479336676;34.03415386431544
45.33977299541352;65.81709713653062;8.71020063466732;64.6959550170038;;;60.870648443568285;73.26965358525256;56.773458901001895;98.33109942553203
79.55426851568056;28.286319785006555;88.02685480491766;88.99949923080601;4.629842285404595;87.64276653319047;84.05340938160509;50.06080266462449;19.00331371523657;78.11902499145948
35.67272341427984;73.05717606671645;92.75796665624001;50.88781884632938;33.22624327852718;74.24748651418925;80.56176912803824;70.8576932536453;48.68752804425098;63.81112176413642
59.805624040948544;12.489857821787831;24.303941408719943;57.80971941314655;24.936364137220036;74.71291350187187;74.38261505957679;97.99859985860724;36.590879123949705;73.40169688231633
21.330253583148885;;8.196075542852832;11.47071347634554;16.19751273240988;47.99788893393335;86.71417005092853;39.165561215990905;58.39954747906469;54.005207319275605
13.206921577565755;80.59991561469131;74.40280824094283;95.757909880813;81.81400421733342;49.53450244259107;1.4829936574115354;68.01246310438536;3.8993354537835256;49.54646676957816
;57.1808796716514;20.853618395726503;10.225434205190954;61.7595898932159;82.15568266398299;5.325015831906354;;58.1566673368946;47.929743173293936
53.297217512798746;24.5431094550566;19.56704077878112;;3.6828619512359717;50.15761846895871;57.031161304048375;84.45372212346408;20.150155839403418;82.6936989259093
73.97237259653218;86.65902925002786;65.23339817536265;87.21212320169226;42.36108343919967;26.09633927563881;48.290644672865014;93.50848107079315;37.32156126857763;42.916125215957145
49.55297487462664;93.22365738849464;50.309991361634786;67.63430479929212;69.55996966400015;86.83112999827173;80.3582466528364;75.28766235686179;13.356932044136293;20.26563657105057
31.62341715188619;0.10821623203808306;75.79945453604049;73.73402673986686;92.15919076794131;87.06190946600462;41.3985707666553;90.2311077552853;79.14138151200034;18.110360600224283
46.260964242731326;15.050831082063343;;72.63857799078417;52.9247913142295;45.77540953148795;71.94202476509653;56.9541536654812;86.23326412273016;76.87528636208228
96.58555052879386;25.16724773424762;9.647127680329959;80.36507984136578;;34.043022751651186;24.089052500321596;84.97230220720624;34.07439420238592;38.50139552897078
74.23561006430269;35.10206893740763;60.606196648943886;2.669584229113142;3.471188351628085;31.18320601425171;2.2640403688157784;88.74544363145132;45.09604775030234;3.1556861769660327
36.256812001002636;24.441948004310277;79.90532895871812;13.181626363664478;10.691747050743372;48.624559107867526;33.455809627472114;91.26421031932395;97.50409931304232;71.94180563667037
12.785027894440493;;92.02310831973884;75.10559769260368;;26.12637497922816;82.78743155269281;67.04257919962238;50.79107676185631;0.47467123848968784
88.2273083902857;53.98368873402718;18.07884116917998;38.8935341302121;41.22292864401557;16.618453201680538;45.03645826879873;96.3293895861679;91.09554312281175;25.72646095177258
51.67045093880762;49.62603065427832;6.178737448688276;39.78873523283222;28.678161761608713;14.170993300888057;9.308222472496897;90.3126758048468;;
22.871016621553675;;17.138218632751634;93.07542902609902;46.21585448557217;21.148237662500758;65.84734633743125;66.83341587332558;83.48970609560308;76.99593713115496
35.30211145969958;49.83771736879255;83.50866383295296;49.06959861495459;86.75487052693582;22.955852863915226;47.06899883236333;78.26040804319881;8.24348531437218;58.605093479511424
57.58631490089675;73.2986180628023;87.14500178578982;26.429741406443476;81.11882157268519;19.660865544137675;44.24969024998284;70.95482418600223;74.61867972588115;49.44700677648745
0.45817401413944525;70.8383218979344;91.5297314840412;27.1001929767686;85.69026907099067;76.53412521832082;18.914342019294285;65.52094538144641;72.5798766212838;11.40251350327014
43.60663496800996;82.62313925772656;82.70511212611123;26.61533690168294;46.003536004680846;0.763280950747447;54.72499821626656;76.00029014828336;51.56615295517223;47.73845749769207
63.888399982468;71.44827915172877;90.43149176399574;97.18508203135936;;73.17333758315142;39.06269572766825;30.02816341825556;92.82074322500698;43.05865213805723
36.69592320016836;77.84362842524452;56.95535419435955;85.27771512145944;81.8857799460089;60.102687085558834;;12.010436078151887;55.043431077972635;68.39340583055038
87.42370912706372;18.769930326604744;53.36753979462247;78.83795124393089;65.32876254292523;85.94163582392788;;24.523158290348235;23.88843206123241;62.4231315728048
14.036507465605919;77.2829489357049;90.19371097565815;70.06575196845581;85.54911206883844;3.701161872338743;20.036185465572032;;93.25661090389131;6.749983545590488
73.11662481678528;28.580073481586677;14.14284627744996;27.001735181719255;2.9198546924535496;88.67345989765172;1.5885013551153015;60.275939286328295;31.306216380307493;46.60078412894742
71.60813009586859;75.83163031286796;48.33338726162584;5.44672698208376;2.286155390138489;3.960665882816994;73.82699684583747;63.81226153024598;19.412048838936325;
83.53972952654449;;61.005366315929656;37.77794116857949;27.089742089685508;6.57656419637661;70.17116934942213;98.13535407287888;83.27092778264108;1.5355333370909663
50.970164355597866;79.60117453630845;52.916527864384776;7.029753379004077;54.045860141549895;19.101769667488412;27.21503881977354;61.89661451808176;28.947386867165093;65.29096188125452
64.17117181870893;57.961118476610906;98.00740900026412;;95.69190211242396;55.03773779928641;98.27184121297714;36.98672942031707;34.43827073868404;34.52393901936901
35.58434043212342;10.521109507088955;55.93899780022078;19.82048750439335;66.46824447612953;95.68916169720325;44.27101945076366;82.30860334906792;23.278727674092302;45.356766751452305
94.51426175876367;8.056742025359132;81.78067973191776;24.876625856506053;20.422670647718768;21.74564506671457;37.46222027353847;64.84280663637298;94.89771350701619;44.46823724483999
60.83835588137326;11.932589214666322;89.03518971736008;57.17853018584679;34.85897531018903;68.13944337204396;96.60823476760876;32.87966406542358;99.75074132726085;73.32331716415923
89.00481648717188;62.07716300799477;7.376607530651691;74.7391928589899;57.1056058106179;93.6623640524035;18.439291250347523;78.69212193669667;35.856096278927595;74.5503079794018
58.57987092089068;89.4284597641664;49.362124904541716;48.46365158802396;58.32339365422672;95.64882985068276;92.04138256121448;92.38337941984732;99.11050853841505;97.90008438873224
68.35262380523295;6.494025463641018;97.5241820156189;4.928776445917027;23.443145667606537;20.556166978174094;79.92648155117755;57.259240277081844;24.741201943243183;51.84041695113145
46.45098520577802;40.708798455213326;;27.506087429752213;24.494655572992286;69.15306463437207;14.196487748017761;;0.3209960887088248;29.72194331596877
78.91235872974995;24.571991670722227;58.46237147701614;80.93020085532707;37.822414249899005;16.981708768798153;72.24878365652717;68.90764496636622;51.28652755128117;19.45452620284891
30.87293189337158;;42.049482497511136;1.8975877967110977;;6.174002289992009;41.88300439244493;60.989566762537386;;64.76848616567729
7.752276200517039;;48.623103240067536;24.953947472181348;1.4640112951057382;52.532979688330606;19.637382749101683;85.83339947479703;3.4846180472208887;48.02625696585407
13.782937006141493;29.030179525020415;20.2973559626093;16.610728639220596;95.11509037786955;39.77120957775282;19.657293673664668;41.90320264352009;49.02734035368196;69.85112810647432
95.72960648490532;56.67856606723032;22.757510076367392;62.498465070635376;67.14364806336755;77.5708955342811;10.85345456189961;17.121091748034534;84.02944629397275;81.78553618247064
65.78921928641466;99.73297116195565;84.54146696987799;0.44820036476687086;43.887937048977435;57.167460342526724;39.25711940183491;;10.678632118499431;
71.45060968015801;84.5939661081368;96.08851802371726;86.51951696846848;19.63740004720269;80.84474404768267;53.62175609347768;92.61122525386796;95.77429647349493;68.13903342434762
20.947309913316026;98.40453171376424;95.30493617069963;35.688443975647765;14.840808472938427;80.64232417482863;80.79549986044456;64.05200673624788;47.6357803014791;57.040992988343085
13.470946908680759;59.864233217725626;30.189157130662526;41.63403289061046;;95.99749158554035;72.96263957787976;54.09960426905294;90.43107074553407;74.88327235086575
16.873456953351152;56.96860548869236;96.77756876285419;93.63502417697094;4.878719839244116;6.790968342330417;94.85105412408079;89.233424574507;38.1228779430266;46.39811395867295
30.92021906190442;44.394674210103155;20.81947731196333;19.37138343122975;6.521260586336752;90.64756612799333;45.40633740072262;16.61623559430939;99.18351017019285;42.42235372750618
87.50399367001202;72.10313545091338;31.81355053914723;14.541568334430789;3.4842033124354077;68.5618072975254;55.48677157957131;58.50093528773229;24.643431324240915;28.15534463885202
88.39672940285445;50.92621929890988;43.72632222127836;51.189761575187575;63.047883911941305;26.833507066657948;32.53125611344419;60.100901423613806;43.06012298177293;
66.74898001071439;19.18139929125875;44.21297448567169;;37.31987862461944;39.61656001434574;11.873395173436608;54.20423073029303;64.61594182516566;68.89130957138974
9.885409788594579;94.41622122084978;21.5559048449233;14.723533296269986;;68.38825444947206;82.27026522100506;12.768240657094875;91.12839298657742;23.751343978703645
72.96546815988482;85.65837439801149;52.440006985144684;74.14442957280305;;38.77957839744413;88.7725230860781;19.90091859962847;15.364086685332701;24.527115659696662
86.99293511608116;65.23420228231;94.13575117973606;55.32175025885261;21.397742150553366;30.291964502942857;25.297820376546465;;45.28705045773827;0.5371386256733834
29.177178367312962;58.768346362101376;88.85079987808157;72.3928132570303;27.109480145816732;28.56080336147605;97.04718762795184;70.85079760904516;56.671657874783996;49.01453580088937
42.91879440788353;33.53373777269126;48.42185958597701;5.235813703464931;71.20308255570316;24.909656675992498;85.06839919176166;41.56553030505802;37.78659205375945;
8.21186201049533;13.881878265514235;74.80137669604869;68.06851328774309;73.12748615052737;17.713339616722422;69.89340230119979;64.4170617269898;37.21625972913879;48.80427233053409
67.11617973720682;1.2334743286359529;39.3682344550093;30.003725048969955;45.03240366386952;;94.60619375850715;76.33532852733637;62.412874487164395;33.027948596467624
88.6092303315197;63.28031759713178;30.31938863259198;68.69080587123774;15.822274833743267;24.57038453624989;27.998923990194424;13.477890238297274;42.886351844708784;31.15652610938803
67.60196928724999;34.5360874751537;22.91551308314621;78.16703152883562;13.798789806244061;72.31899603374117;93.22447075072556;35.755634060885576;44.84129358590992;0.9540760334156517
39.14043363683996;2.8681272479208597;98.6972268273403;60.95587723971294;98.71808317772323;31.964482048971277;41.45174760991143;6.661531620344363;58.77721356590938;23.890206648170498
;18.19889631453139;67.13230051473438;30.12864662392989;47.484484663655415;48.75006136479493;82.52982228756328;55.76663725437482;67.34090057624043;39.89876910154534
61.617859469622296;59.43833259486047;37.26685408109742;1.6463684678447055;98.41056441599633;80.63819228466174;3.989847999123164;43.73894011650468;;29.13269194711997
2.2924692107669675;89.94837371577442;44.396570376796184;72.09843417596818;41.9821082464746;0.29144890518627564;53.225185145524;78.19102909979898;6.260805162872362;19.527176479339825
41.933428252643715;47.90040375523961;64.29507064767056;99.39708121069681;58.63070638978266;41.120916008191166;29.550592418118637;85.42147896636759;45.474189879082715;62.964816982085544
20.292986157408087;91.6304995313623;40.76054869847978;27.39700431462847;84.52264961438532;2.9479339014485406;62.29423742857264;38.14061317822447;51.97384938138379;41.06050332659306
77.1779412790901;70.98853757133304;23.870064710599827;95.46782872221749;30.846863064462326;4.6503931217369505;61.95631631973833;33.61236141111738;22.603644866885976;77.19097653658415
53.61864706167273;48.27188266046415;18.435973739306267;60.706516962983336;89.64547227552826;39.26679558520332;29.770791009064546;24.075646931626306;59.48427581870749;18.81951484110429
41.90969559031244;79.72817279968532;27.151633056164528;24.14072806624359;13.69959230048189;;32.92237615973149;77.3057875475883;9.337787391177088;54.51686052374204
96.68312841486672;90.79725101275248;55.072696823298664;52.76218089280628;41.12891707534519;54.860955903913236;98.03131103752895;40.73725888263965;78.4101692557348;17.99647095200293
62.46210917767594;31.66953727944094;;41.96754753944247;88.43516812942929;16.8228339755347;95.95524956886922;5.39826599675115;97.77058714883321;92.94150591703225
28.589704079059675;24.495404056223457;37.51292279749996;29.22806493078971;6.482405590345886;95.60990691180945;13.36979490968433;30.16078712825534;;81.7888921752901
30.990267286099016;50.413284083178056;62.174034602309334;24.914354913922953;13.28408931317001;68.33560951551767;43.19710370163982;76.60511649214205;97.77491704532852;97.22193864517078
79.96478006781315;14.546626510027238;;57.77407933491185;36.614403061780735;92.91170595478214;92.98277499283857;95.47847924858243;20.508987479133022;12.41118120047603
60.57689695874955;51.17375474702227;91.80031648100562;46.4868511954623;29.1277656245968;24.563210366161247;58.1902151526863;56.507477354447786;54.78931630518827;14.73333798678571
69.66669839302261;;37.25818565979607;72.89993580325277;43.25530328666455;70.2905646251396;10.955519360876709;54.42100292403212;84.51089547591964;14.923002687828857
16.744306234414996;42.330949696913;89.58976987985305;88.59456340406415;30.12140676443312;20.00800006967751;83.31567255237853;14.043793255253512;5.173154549697712;79.66096521250753
35.74647173781792;39.84501482830115;1.2063483709189082;64.01731664902005;;56.52164530220837;19.674422197249253;51.017704447962956;41.529425908087546;67.31135947011413
17.95895282228699;53.53649694920871;96.25633602716918;59.41352890661692;63.99841041687478;56.981323963735434;19.82648091193193;14.152053989444912;92.45803632767604;70.71247302062012
39.85559126303871;87.49447496713938;96.12099214455608;;25.63169565582797;77.2118279024556;99.91426843521177;83.45491417181317;50.21641135118466;94.5722582783461
82.5521312803327;57.8093204202913;86.41284829031144;7.934243647774908;57.05674633124984;83.6199944246179;1.764592834723322;75.15715123718581;23.70298241273877;48.655254944601225
92.70007481061495;99.31564240983174;;68.86432172227502;68.70116427171267;37.49868935864;50.441177659827716;33.87793111941616;65.53343674249754;46.58098858234894
29.508242684216757;24.766243844922954;83.71314899893098;40.213997063184856;;12.580692583543707;22.32960492234699;28.697928994429645;26.84038686414516;98.08829637885769
40.873774216962886;43.138486874574745;90.99700334575344;67.45417700094497;84.38968908617787;59.65829461198179;86.95932230412079;10.621669877207706;81.48459313447609;96.64942304609211
22.485930606838465;18.616704343946054;71.66220056472794;58.46601009566752;26.0236860774108;12.659692759876751;21.003992533365345;96.93068619593807;93.53811699710712;55.91056762558265
77.72969735219392;53.67647147669863;39.27101946361176;38.68898880612074;69.82274450222495;30.082875918916052;54.843831288612336;38.3508317665429;96.27492311718133;35.77619551734421
61.198080848113314;54.78212708008962;38.849837342251604;91.10566736666478;41.33602486904036;58.564706984028255;31.386377673935684;83.71821395692359;;3.451907758984951
9.585007077851627;16.75620689977765;66.60251059630082;5.273245169733598;9.320863271247537;60.527614733325244;36.417981759829765;44.157202493284885;76.56095612411873;41.56267981800813
32.30920913521099;55.80344695590751;23.101877887144084;33.852800282886754;25.28391570384928;7.537390185201831;65.32727176188537;17.402659223733195;24.58739879939128;86.6195560671243
96.33994855196475;73.5013952197243;20.905045836189238;48.38859412810912;80.12813159079398;69.01426827134259;82.44799047323997;17.50884120332191;1.825642486226109;24.561726226387016
95.55578965867515;12.007036417848472;90.67227056402383;62.23982267548759;32.787250124107615;63.51548361832469;87.80969162455227;;3.0010728495979855;98.27647633843858
68.64047705272131;50.157282383807754;73.66437033998866;43.714794751561904;15.938991717697537;57.51161694173135;40.64803396330379;;17.787641708033675;
1.6813138598253508;99.64540614082743;39.81355222293601;;13.041877279945613;9.164366413179192;66.25505548472313;59.88927180452263;58.90494265742081;4.848894259184244
22.8483123286654;91.68284466406388;0.9075310470673337;60.848752623479015;15.35514169135216;95.98620544792078;64.32427377252883;41.01061218887527;63.011066125513;45.68489580710513
72.58693745632594;45.64392377052724;70.06256185718188;20.545440990108922;87.26299146866225;21.164178828079315;64.60311917723884;42.748050189923916;;5.905843365965091
5.880358070220382;8.998524963220644;;86.78684631566188;19.395516638081535;28.83256184220403;58.78380501806091;71.20878649513726;34.63997576667776;95.17050433423168
15.722117001844826;32.744885890778065;50.505526558797484;77.8912282723685;2.8773981795516823;92.76789996895837;12.834992472537044;1.577128226929192;97.98786486597065;8.722098632418396
15.529985639406718;30.654956701947235;70.21562390110766;81.01570400378668;85.87732871258834;1.8848564256747524;42.171024279641635;52.19028753387585;58.07265490668551;49.98408653218568
10.607137932369714;39.38278965906162;63.57426726302471;11.162797654931866;98.47348129895148;96.41804822500048;66.58031116841502;60.43605425813796;27.358030749939033;22.08627440348321
44.14737910588807;23.7170363248007;69.6592072251885;99.51141586483183;48.51001279806432;61.21957111963533;43.96334013618295;57.05754105692922;85.24235501150343;49.034114615736556
93.27878900611324;60.61120517911331;29.648212856960676;22.911445148926756;18.5419229852233;66.06485454129954;0.039686855502374385;85.05219915303583;70.32603810985432;60.22997862493795
12.283831450063932;95.03203373709408;34.4703462839378;74.56036805231085;57.40248013740816;1.3413173418995172;2.4532024904480365;18.297333049755938;48.02970596679658;76.66142415372398
49.10063325779148;90.14919638329502;81.09912091487843;97.60340867540677;72.8678235294695;68.76505902008215;39.67235991087599;58.931312691337034;58.541942113955834;74.77334038032275
50.68132981179802;23.844081350155054;78.86446084332545;93.37617450179462;61.09354796723038;31.521994367239493;48.71724406440079;33.695125640100954;90.46672370863698;97.53123232164448
;34.063863758739124;33.54734624262521;7.392809232722564;2.6223139350509572;78.9826999654784;50.343560046152966;89.74871592986955;83.52669135428236;68.90226060042438
;2.043027528919472;55.0163705178089;73.31509575398368;9.18244451038377;53.97845174664096;64.52345390016563;;66.3129655117369;14.088954072581572
65.01535911702464;93.52189222261113;85.85876049817345;37.694283051657386;;;67.49895003605758;74.5500706556885;20.13474825829983;64.99024849995696
7.938333272615572;75.02189655403228;69.76161193532792;7.010953731817238;32.07202438279523;27.326081761402442;42.61376692352111;84.73064899749627;24.22102282754931;10.95237516830323
28.023087582793316;15.562300431675624;47.45922090447293;96.04675765528643;94.08373663789085;36.257772650722906;65.60080647159666;84.5348946910231;71.80198247365666;93.41854945720654
21.24014876716235;87.33659287830912;27.149571746157186;37.26602138750701;4.685653814820512;12.067335513028043;56.32355204277367;51.19014507716939;;
67.7393677053208;58.79886697845386;75.45264049614802;7.865006430740795;7.615323729591294;24.49803588065501;11.118514821743108;55.374830808579425;98.14764891435759;93.54142864887575
63.31476678884857;63.5207293398;;9.735955852930967;70.12503469946795;;65.97952207733243;16.811773162602993;29.341369439958854;62.43482692277148
36.40194282530962;79.6081504986159;72.8451260300795;68.60928024183332;15.876560216864588;32.65150109896354;41.66987925239466;55.65086931713895;;68.66548428423313
72.40985363173829;26.624455144101432;;43.267083399123806;80.08883935247987;3.476879390650389;39.799668986974545;6.934610168875766;27.46108073838479;77.27632335240327
58.440364975788526;34.133248670546344;34.06376528712735;88.9433157364014;18.41978815935389;51.43841192901988;45.745270320110755;9.376195341056558;49.98667568771341;46.72531869591899
;55.31645908779619;60.30216480769587;58.88669831077657;76.67611242470237;69.54329868447452;63.14291049119644;3.6896438288170907;24.304281575500596;94.73106871657667
74.98357303597076;90.27622577252548;44.99714571185031;67.38219180950294;51.237219636441544;25.689675061460093;4.796961507505593;25.510617362927725;59.58499703396556;19.24262045946904
98.52905713003811;81.56218848686427;81.81323718502678;59.324662357625634;63.24217004312522;84.93342237328562;24.578065295915696;49.57517390561325;75.55061510937284;58.937706755315844
69.03365875080128;32.16474270100841;70.3849610645159;78.89593211060732;95.54245072266392;63.754695367954525;31.99162236465022;70.49993353880834;18.243462901814233;
82.96478210395335;27.746141666573077;21.43053152808143;35.73422885239496;;50.377095723495;71.42594636532671;27.6636202122706;98.79318266506793;91.4058434648122
79.06219616197109;;49.45588692015945;41.80836462934084;92.98193098475525;93.24259150703357;38.01468559471163;96.70583788781754;33.090121454009704;85.11936636006772
19.01026601861013;;12.741213826690789;92.7831600401586;;35.013894023647815;13.50167326024131;16.76897222895064;5.567950822662205;61.46152014462201
37.189985746169164;1.1702212314047777;;61.51790851109489;;89.70851349414745;59.45671158849966;95.89712899691196;33.573288856500014;4.196563928565544
27.67356308678024;90.1606512549283;98.5713079711424;58.230125795936594;34.82585627254433;87.73383938126199;15.038412634085585;72.79036918222643;9.32527966425949;84.90579132575125
69.40158826217608;64.90388028598267;67.90766216599881;38.84339173443499;91.22738081189704;87.88717768011558;64.01944851461661;16.955327239538708;78.87335813658045;91.09059193313952
6.566846803623438;31.515553716643453;20.557310103380722;4.702339192884841;;84.39628336617301;;63.97976302861783;28.993905340065997;89.98178777159212
74.26982903797447;10.70626748475828;81.55251427033693;0.6180164752652484;0.5291243234342824;82.10267637572574;75.66564294973513;65.91228124223582;3.933289222814096;94.1710309692666
8.192878395067648;95.99560635646465;72.78665170708182;70.11621336191325;74.98752331056319;25.50150785777103;85.16495841316906;46.967305418330696;24.5954694598437;2.5426820304033315
34.393601698209906;78.22478639436818;24.08944415408587;83.94838859585838;;30.261637720639488;36.424314007924295;59.851725787172526;28.27759888579132;38.37539512503017
4.750789751586904;;5.485860232884021;71.1892991993113;15.600975338537026;85.81764147096231;64.62736630956185;72.06604982076608;38.97678653670067;23.270570218877083
0.7627686971143244;34.75276337683374;99.6793604204236;14.142686267492888;;18.28568920751781;44.79939120590012;78.4690577438993;74.02027964984981;56.49091834218453
96.56308665585304;62.161905424856045;33.9842870562396;44.16639067320845;4.061866069217279;28.34959465915883;82.90150481865766;73.23777474862327;0.5961772196377058;29.039178139791332
;64.58918473006297;49.726680281240995;79.44963570221837;78.12039270305624;7.13635881778425;70.88894092706444;39.297347514400286;3.7409000071431664;99.22426585271654
61.246008922854244;58.87361647317086;74.48127843612727;94.12757162123557;23.03220334189967;59.22465562601216;89.81035762016272;97.76865610160637;17.679329220272287;3.036983167360885
58.66280034053556;1.8431908081009363;88.00644590714535;54.832270708457266;91.21239980687245;58.48676600477477;;;99.98324613228911;80.5914967958503
17.439750815951893;75.56284976235318;60.129571143416584;20.62633947656304;5.745040735540341;4.168969929709688;21.413160978168623;48.91579981803831;40.840159841946885;84.97794833811703
79.496421122886;63.03095719554729;49.02079383075713;0.6710165966313908;25.41238565266808;64.27933608062003;67.42617544557869;25.902617228573032;84.80154686832286;77.09657626384396
30.54556988568875;5.7827303331445705;27.460821418397796;67.59775394497434;53.763023428195744;;22.903565932558234;;40.39405416971259;97.17846004841041
50.59373919997102;73.49580261334494;73.29331564630365;90.2651187134386;72.39121389168767;49.65065583756184;15.83618357157447;74.28261144600175;5.292029318029057;90.47428796654921
7.220804279399862;23.816484676916637;98.92450993067091;76.67287906310366;77.47706106462276;5.420056777639259;78.46286717038183;;37.20794421379947;93.94094787482629
69.79100896972761;74.05226095666455;71.45438155848964;17.762741845534602;92.2115195509411;69.09218333355123;87.28078200461233;77.77469432164627;5.521840337702965;82.94593922666694
69.20527166268293;16.86468802465333;34.12554559578268;79.4915641438542;44.41750149500502;90.04900510374351;12.432820923839383;85.5138927843461;2.951244343929915;68.08104626512372
